NAME,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,AVERAGE,WEIGHTED_AVERAGE
"LOPARSKAYA, RS",4,0,,4,0,0,1,0,0,1,1.1111111111111112,1.4502127659574469
"PULOZERO, RS",0,0,,0,1,3,0,0,2,3,1.0,1.1366405570060922
"LOVOZERO, RS",6,2,,4,10,6,4,10,3,2,5.222222222222222,5.413492575855391
"OSTROV HATLOV, RS",0,0,,0,1,0,0,1,0,1,0.3333333333333333,0.30122591943957966
"SVYATOJ NOS, RS",2,0,,0,1,2,1,0,0,0,0.6666666666666666,0.8907407407407407
"CAPE CHERNIY, RS",3,1,,2,3,2,3,1,1,7,2.5555555555555554,2.651779935275081
"KACHALOVKA, RS",4,1,,0,0,0,0,0,,1,0.75,2.8898071625344355
"KANIN NOS, RS",3,0,,5,5,1,1,5,0,1,2.3333333333333335,2.481782693558881
"BUGRINO, RS",1,0,,2,1,0,0,0,0,0,0.4444444444444444,0.44299287410926363
"KOVDOR, RS",3,1,,1,0,1,4,0,1,2,1.4444444444444444,1.7781065088757397
"ENA, RS",0,2,,3,1,1,0,2,1,5,1.6666666666666667,1.6510186005314438
"MONCHEGORSK, RS",1,0,,2,3,2,0,0,1,5,1.5555555555555556,1.8394736842105264
"APATITY, RS",4,0,,1,2,0,0,0,0,2,1.0,1.459071729957806
"KANDALAKSHA, RS",5,1,,2,7,5,4,9,3,7,4.777777777777778,5.003549532107131
"KANOZERO LAKE, RS",3,0,,0,1,1,2,0,0,3,1.1111111111111112,1.5027372262773722
"KOLMYABR, RS",4,1,,0,2,1,0,0,0,3,1.2222222222222223,1.7350044762757386
"KRASNOSCEL E, RS",8,0,,2,16,6,3,6,6,6,5.888888888888889,6.239509360877986
"KANEVKA, RS",3,1,,0,1,1,1,0,0,2,1.0,1.3270249810749433
"TERSKO ORLOVSKAJA, RS",3,0,,0,2,1,1,0,3,1,1.2222222222222223,1.5405405405405406
"MYS KONUSIN, RS",10,0,,1,3,2,0,0,0,1,1.8888888888888888,3.4820872274143304
"SHOJNA, RS",6,0,,1,8,5,4,5,3,2,3.7777777777777777,4.003228931223765
"MYS MIKULKIN, RS",3,1,,0,0,3,0,0,1,0,0.8888888888888888,1.3408239700374531
"INDIGA, RS",10,1,,1,3,1,0,1,0,2,2.111111111111111,3.5618677042801554
"ALAKURTTI, RS",1,0,,0,0,0,0,0,0,1,0.2222222222222222,0.5716535433070866
"KOVDA, RS",1,4,,0,3,0,2,1,0,1,1.3333333333333333,1.2619453924914676
"UMBA, RS",8,1,,6,12,8,1,5,3,4,5.333333333333333,5.587931590835754
"KASHKARANTSY, RS",4,0,,1,4,4,2,3,0,4,2.4444444444444446,2.776410998552822
"CHAVANGA STREAM, RS",2,3,,1,1,1,0,1,0,2,1.2222222222222223,1.3939929328621907
"PJALICA, RS",9,1,,2,12,10,4,8,0,3,5.444444444444445,5.700680272108843
"KESTEN GA, RS",13,3,,7,15,10,6,10,2,11,8.555555555555555,8.884516129032258
"KALEVALA, RS",9,2,,13,16,10,5,7,1,18,9.0,9.411954765751211
"GRIDINO, RS",17,4,,13,10,4,2,0,3,7,6.666666666666667,6.819825637713917
"ZIZGIN, RS",2,1,,0,6,6,1,2,3,0,2.3333333333333335,2.415774099318403
"ZIMNEGORSKIJ MAJAK, RS",5,1,,4,3,3,0,0,1,3,2.2222222222222223,3.1504
"MEZEN, RS",7,1,,7,13,6,6,13,1,7,6.777777777777778,7.123062015503876
"BARKOVSKAJA, RS",12,2,,10,3,7,0,0,0,2,4.0,7.405566600397615
"KEM, RS",9,1,,2,9,5,2,3,0,10,4.555555555555555,4.768560361523564
"RAZNAVOLOK, RS",3,0,,2,2,8,0,0,0,3,2.0,2.720861900097943
"TALAGI, RS",13,4,,4,18,8,4,9,5,10,8.333333333333334,8.590645161290322
"PINEGA, RS",21,2,,6,4,5,0,1,1,8,5.333333333333333,8.688664596273291
"LESUKONSKOE, RS",11,3,,6,3,3,0,1,3,6,4.0,5.649618320610687
"KOJNAS, RS",13,1,,9,18,12,11,17,5,14,11.11111111111111,11.714100905562743
"REBOLY, RS",15,3,,12,16,9,6,6,9,9,9.444444444444445,9.812621359223302
"SEGEZA, RS",8,2,,9,14,10,6,8,2,4,7.0,7.3
"ONEGA, RS",14,0,,4,14,10,2,11,4,8,7.444444444444445,7.8873830267828335
"EMCA, RS",22,5,,11,23,11,7,12,6,10,11.88888888888889,12.297288573273079
"SURA, RS",16,2,,14,24,12,15,18,10,16,14.11111111111111,14.832526621490803
"KOSLAN, RS",13,1,,7,1,4,0,1,1,1,3.2222222222222223,5.337610264635124
"MEDVEZEGORSK, RS",13,3,,6,21,12,8,9,4,9,9.444444444444445,9.828220858895705
"DVINSKIJ BEREZNIK, RS",9,4,,4,1,8,0,0,0,10,4.0,5.8064012490242
"SHENKURSK, RS",15,4,,9,17,7,10,17,7,11,10.777777777777779,11.181612903225806
"VERHNJAJA TOJMA, RS",14,3,,9,16,15,10,17,5,13,11.333333333333334,11.822408782692928
"JARENSK, RS",25,1,,7,6,5,0,0,1,7,5.777777777777778,9.906719367588932
"SORTAVALA, RS",11,5,,11,19,10,8,15,12,9,11.11111111111111,11.473531310522919
"PETROZAVODSK, RS",9,5,,8,21,13,11,18,2,8,10.555555555555555,10.890216338391992
"PUDOZ, RS",13,2,,7,14,1,8,0,0,,5.625,8.13059505002633
"VYTEGRA, RS",12,3,,14,19,12,8,14,12,15,12.11111111111111,12.649128469980633
"KARGOPOL, RS",7,6,,12,16,15,10,11,7,7,10.11111111111111,10.350016144656118
"NJANDOMA, RS",17,9,,7,22,15,6,11,6,12,11.666666666666666,11.825104872539528
"VEL SK, RS",19,5,,7,1,4,0,2,5,11,6.0,8.650950570342205
"KOTLAS, RS",15,4,,3,17,7,10,24,9,15,11.555555555555555,12.007741935483871
"VYBORG, RS",9,3,,14,22,6,13,16,9,18,12.222222222222221,12.779145077720207
"OLONEC, RS",11,6,,10,11,2,8,0,0,,6.0,8.236621196222455
"VINNICY, RS",18,9,,12,19,6,7,0,,,10.142857142857142,11.937796520822351
"BELOZERSK, RS",17,5,,6,5,6,1,0,4,7,5.666666666666667,7.723917672107878
"VOZEGA, RS",15,7,,19,24,24,13,21,20,20,18.11111111111111,18.761627906976745
"YUGORSKIY SHAR, RS",0,0,,2,2,0,1,0,0,1,0.6666666666666666,0.7181913774973712
"AMADERMA, RS",1,0,,6,3,4,2,1,3,2,2.4444444444444446,2.5882542755727656
"CAPE BELY, RS",2,1,,2,6,2,3,1,0,2,2.111111111111111,2.183126226291694
"UST KARA, RS",8,3,,0,2,26,12,10,9,13,9.222222222222221,10.483389210606523
"MARESALE, RS",3,0,,1,2,3,1,1,4,0,1.6666666666666667,1.7651441528992549
"ANTIPAJUTA, RS",1,2,,4,7,8,5,3,2,8,4.444444444444445,4.608437705998681
"DUDINKA, RS",2,1,,6,4,9,9,3,3,2,4.333333333333333,4.519856770833333
"HODOVARIHA, RS",4,0,,2,0,1,0,1,0,0,0.8888888888888888,0.9985915492957746
"TOBSEDA, RS",5,1,,5,4,3,3,4,1,4,3.3333333333333335,3.459160429547673
"VARANDEY, RS",1,0,,2,0,0,1,1,0,0,0.5555555555555556,0.6061224489795919
"MYS KONSTANTINOVSKIJ, RS",3,3,,5,0,2,0,0,0,0,1.4444444444444444,1.5835214446952597
"KOROTAJIHA, RS",4,2,,1,1,1,0,0,1,0,1.1111111111111112,1.812600969305331
"CAPE KAMENNYJ, RS",5,0,,4,7,8,4,3,4,6,4.555555555555555,4.8296488946684
"POTAPOVO, RS",4,0,,3,4,6,4,2,4,4,3.4444444444444446,3.66312292358804
"NAR JAN MAR, RS",7,0,,7,10,3,5,7,4,6,5.444444444444445,5.766074313408724
"HOSEDA HARD, RS",7,5,,7,6,2,13,10,9,11,7.777777777777778,7.946025515210991
"VORKUTA, RS",2,2,,5,9,3,4,4,8,6,4.777777777777778,4.944660194174757
"NOVYJ PORT, RS",8,4,,4,2,8,2,3,2,0,3.6666666666666665,3.762548949804201
"TAZOVSKIJ, RS",4,0,,5,0,4,0,0,3,8,2.6666666666666665,3.453306066802999
"IGARKA, RS",7,2,,4,6,7,7,7,3,7,5.555555555555555,5.781406197934022
"OKUNEV NOS, RS",7,1,,4,3,3,0,0,1,3,2.4444444444444446,3.6219607843137256
"SALEHARD, RS",8,2,,1,8,4,5,7,4,5,4.888888888888889,5.0735103626943
"RA IZ, RS",10,5,,9,6,11,9,8,8,7,8.11111111111111,8.299802110817941
"JAMBUR, RS",5,4,,2,6,4,4,7,3,6,4.555555555555555,4.632569278138899
"POLUY, RS",5,3,,7,2,2,4,4,1,5,3.6666666666666665,3.6163946061036194
"JAR SALE, RS",4,2,,2,5,4,5,2,1,4,3.2222222222222223,3.3563059958649206
"NYDA, RS",6,0,,4,1,5,2,3,1,5,3.0,3.181696726786907
"SIDOROVSK, RS",1,3,,10,6,3,9,5,7,11,6.111111111111111,6.368693849343469
"KUREJKA RIVER, RS",9,3,,6,4,8,6,5,5,7,5.888888888888889,6.093138997511553
"AGATA, RS",5,0,,5,2,3,4,1,2,5,3.0,3.177376171352075
"UST CIL MA, RS",10,0,,11,9,15,11,9,2,12,8.777777777777779,9.298705501618123
"UST USA, RS",27,6,,20,43,21,24,17,12,28,22.0,23.011376944955664
"KOSJU RIVER, RS",6,1,,4,2,3,0,0,0,5,2.3333333333333335,3.5671232876712327
"PECHORA, RS",0,0,,0,0,0,0,1,5,9,1.6666666666666667,1.7718446601941749
"MUZHI, RS",6,0,,7,14,9,9,9,7,7,7.555555555555555,8.020908199934661
"PITLYAR, RS",6,1,,7,12,6,11,7,8,9,7.444444444444445,7.830675262979301
"NADYM, RS",9,0,,8,12,9,7,5,4,7,6.777777777777778,7.4136870434448285
"URENGOJ, RS",0,0,,,,,0,0,0,,0.0,0.0
"YANOV STAN, RS",8,4,,11,7,6,12,5,3,12,7.555555555555555,7.72051965356429
"KRASNOSEL KUPSK, RS",3,1,,2,1,4,12,7,6,11,5.222222222222222,6.434091884929154
"NIZHNEVARTOVSK, RS",1,3,,3,10,10,12,4,9,20,8.0,8.786144578313253
"TURUHANSK, RS",6,1,,12,12,15,13,5,7,18,9.88888888888889,10.414072632944228
"SUKHAYA TUNGUSKA, RS",6,2,,,,,,,,,4.0,4.836065573770492
"BOLSOJ POROG, RS",8,2,,7,9,6,2,9,8,8,6.555555555555555,6.782285327924273
"TEMBENCHI, RS",2,5,,8,5,13,11,7,7,12,7.777777777777778,7.96501849983182
"IZHMA, RS",2,0,,0,0,2,0,0,2,5,1.2222222222222223,2.044034090909091
"SARAN PAUL, RS",5,0,,7,10,9,16,8,7,9,7.888888888888889,8.395219384413883
"TARKO SALE, RS",8,2,,9,2,10,10,8,1,5,6.111111111111111,6.433114414103008
"VERESHCHAGINO, RS",10,2,,11,13,13,5,6,7,9,8.444444444444445,8.84196634774002
"TUTONCHANY, RS",3,2,,10,11,13,4,10,5,10,7.555555555555555,7.831554369579719
"UHTA, RS",11,5,,12,15,8,10,9,5,8,9.222222222222221,9.469980632666235
"SOSVA, RS",7,1,,4,7,7,11,10,9,8,7.111111111111111,7.5800723446234795
"IGRIM, RS",5,3,,7,5,6,8,15,6,6,6.777777777777778,6.967029231815092
"BEREZOVO, RS",12,4,,8,11,10,14,10,7,17,10.333333333333334,10.713277531593633
"KISLOR WEST, RS",9,3,,11,7,6,14,7,9,12,8.666666666666666,8.957641477465266
"YUIL SK, RS",3,7,,7,8,5,16,6,6,7,7.222222222222222,7.2262364082777975
"NUMTO, RS",9,3,,7,7,6,15,6,2,15,7.777777777777778,8.033760972316003
"HALESOVAYA, RS",12,4,,10,7,5,9,9,8,9,8.11111111111111,8.330884808013355
"TOL KA, RS",3,2,,10,14,7,8,9,7,14,8.222222222222221,8.57908757908758
"VERHNEIMBATSK, RS",7,5,,7,18,8,4,8,11,16,9.333333333333334,9.614505063704671
"UCAMI, RS",4,2,,8,8,8,1,3,9,8,5.666666666666667,5.87374749498998
"KERBO, RS",9,5,,9,9,11,4,14,5,4,7.777777777777778,7.91580354159706
"VESLJANA, RS",12,3,,8,18,11,8,10,5,6,9.0,9.325908942024238
"TROICKO PECHERSKOE, RS",17,1,,11,16,3,10,12,10,12,10.222222222222221,10.75641442026632
"NJAKSIMVOL, RS",6,4,,12,15,12,13,10,8,7,9.666666666666666,10.001622849724116
"OKTJABR SKOE, RS",6,7,,21,18,13,24,19,21,20,16.555555555555557,17.2708677004289
"MYS SOSNOVIY, RS",11,7,,12,8,9,23,16,9,10,11.666666666666666,11.938363085213878
"KELLOG, RS",6,5,,16,12,11,7,11,10,20,10.88888888888889,11.207578253706755
"BAHTA, RS",6,3,,15,24,10,14,9,9,17,11.88888888888889,12.33910149750416
"KUZ MOVKA, RS",7,3,,4,10,13,15,16,8,9,9.444444444444445,9.898609698202781
"POLIGUS, RS",9,6,,9,13,10,11,10,3,7,8.666666666666666,8.799599866622208
"UST KULOM, RS",18,5,,12,10,10,9,16,10,12,11.333333333333334,11.71103896103896
"SYKTYVKAR, RS",22,8,,16,19,11,10,20,7,8,13.444444444444445,13.765009683666882
"VONEGAN, RS",9,4,,12,10,11,10,16,7,8,9.666666666666666,9.963843321057917
"BECAME STATION 238281, RS",16,7,,7,11,12,17,11,7,14,11.333333333333334,11.596801633208575
"GORSKOVA, RS",10,4,,20,16,18,19,11,8,18,13.777777777777779,14.344251108836575
"YERMAKOVO, RS",13,7,,20,16,13,14,7,11,9,12.222222222222221,12.510808114399733
"SYTOMINO, RS",15,5,,19,16,8,21,17,13,20,14.88888888888889,15.407697547683924
"SURGUT, RS",6,3,,12,16,14,14,8,10,13,10.666666666666666,11.182266009852217
"LOBCHINSKIYE, RS",6,3,,10,12,5,12,10,7,23,9.777777777777779,10.425098319628173
"KORLIKI, RS",4,5,,10,8,7,12,6,11,15,8.666666666666666,8.848710990502035
"LAR YAK, RS",3,3,,11,10,12,13,10,16,12,10.0,10.413531114327062
"BOR, RS",12,2,,16,13,9,15,12,11,17,11.88888888888889,12.471539456662354
"BAJKIT, RS",8,2,,7,13,10,9,10,8,11,8.666666666666666,9.058249267816466
"KAZIM, RS",0,3,,6,1,8,1,1,3,4,3.0,3.47
"GAJNY, RS",15,5,,13,11,14,15,24,9,15,13.444444444444445,13.960739779364049
"CHERDYN, RS",11,9,,10,12,13,19,23,10,19,14.0,14.306329944244014
"IVDEL, RS",9,4,,9,14,5,15,16,8,9,9.88888888888889,10.247950147589373
"SUPRA, RS",6,4,,11,8,13,16,17,13,7,10.555555555555555,10.98888140161725
"SANTAL, RS",13,9,,13,14,2,0,1,,,7.428571428571429,10.837910247823174
"SAIM, RS",13,8,,19,16,20,17,12,10,10,13.88888888888889,14.22962226640159
"KHANTY MANSIYSK, RS",9,9,,12,12,13,16,13,7,11,11.333333333333334,11.473855147775252
"ALTAY, RS",5,3,,14,8,16,23,12,10,10,11.222222222222221,11.845012081463583
"UGUT, RS",4,2,,18,15,21,15,15,14,12,12.88888888888889,13.739224137931034
"ALEKSANDROVSKOE, RS",11,7,,12,21,12,21,16,15,18,14.777777777777779,15.26029173419773
"VANZIL KYNAK, RS",11,6,,21,20,18,20,8,9,8,13.444444444444445,13.85561323815704
"VOROGOVO, RS",9,1,,4,1,,,,,0,3.0,5.46539027982327
"SYM, RS",9,2,,9,14,11,20,12,5,11,10.333333333333334,10.824184566428004
"VEL MO, RS",7,3,,7,13,10,7,9,13,5,8.222222222222221,8.536
"SEVERO ENISEJSK, RS",5,2,,10,7,9,12,2,7,5,6.555555555555555,6.8981348637015785
"JARCEVO, RS",9,5,,9,1,0,1,2,0,0,3.0,6.756294058408862
"UST KAMO, RS",7,2,,15,11,9,11,8,7,7,8.555555555555555,8.937561616825501
"SIKTJAH, RS",5,2,,7,4,3,0,1,4,4,3.3333333333333335,3.533526640086988
"SAHANJA, RS",4,0,,2,0,1,1,0,,,1.1428571428571428,1.6983173076923077
"JANGKI IN YAKUT, RS",5,3,,1,2,1,1,2,2,2,2.111111111111111,2.0824255628177197
"VORONTSOVO, RS",1,3,,6,1,3,3,1,0,,2.25,2.774665042630938
"ESSEJ, RS",3,0,,4,6,4,0,1,0,4,2.4444444444444446,2.490606168025523
"OLENEK, RS",1,1,,5,0,5,5,0,4,5,2.888888888888889,3.2488584474885847
"SUHANA, RS",6,1,,3,3,0,1,0,0,,1.75,2.7182539682539684
"DZARDZAN, RS",3,0,,6,6,4,2,2,5,1,3.2222222222222223,3.402490986561783
"DRUZINA, RS",1,0,,1,1,1,3,5,0,1,1.4444444444444444,1.5086321381142098
"YAROL IN, RS",3,2,,0,1,1,2,2,4,6,2.3333333333333335,2.4007547169811323
"MAAK IN YAKUT, RS",2,0,,1,0,3,0,1,,,1.0,1.4346246973365617
"MENKERE, RS",3,1,,0,0,3,0,0,,,1.0,1.3830954994511526
"SOBOPOL IN YAKUT, RS",0,0,,3,0,6,4,1,,,2.0,2.917777777777778
"BATAGAJ ALYTA, RS",1,0,,,,,,,,,0.5,0.875
"BATAGAJ, RS",2,0,,1,0,4,1,1,0,,1.125,1.8758099352051836
"VERHOJANSK, RS",4,1,,6,3,1,3,5,3,3,3.2222222222222223,3.3308398503910235
"MALIY TUOSTAKH, RS",7,1,,11,5,9,5,2,,,5.714285714285714,6.417814960629921
"SHELAGONTSY, RS",8,0,,9,4,7,5,7,6,6,5.777777777777778,6.156796769851952
"ZHIGANSK, RS",8,1,,8,8,8,9,14,6,2,7.111111111111111,7.476236979166667
"EKYUCHCHYU, RS",1,0,,1,0,2,4,0,,,1.1428571428571428,1.7421711899791232
"UST CHARKI, RS",4,0,,1,0,2,3,0,,,1.4285714285714286,2.131782945736434
"UST MOMA, RS",0,3,,1,0,0,0,0,0,0,0.4444444444444444,0.9916550764951322
"ARGA, RS",1,2,,5,0,2,0,2,5,1,2.0,1.983448275862069
"BESTYAHSKAYA ZVEROFERMA, RS",3,2,,8,3,3,6,3,6,4,4.222222222222222,4.384777271132936
"IEMA, RS",3,0,,5,5,13,9,7,5,2,5.444444444444445,5.728978708047636
"BEREZKIN, RS",2,0,,2,1,7,8,0,,,2.857142857142857,4.341825902335456
"TURA, RS",5,0,,6,11,8,5,7,6,5,5.888888888888889,6.203273322422259
"CHUMPURUK, RS",4,1,,12,3,6,5,1,3,2,4.111111111111111,4.426372857642533
"UGULYAT, RS",2,0,,0,,0,0,0,,,0.3333333333333333,1.3559322033898304
"SOGO HAYA, RS",9,2,,7,5,7,7,2,3,3,5.0,5.266414575455483
"SYURYUN KYUYEL, RS",4,2,,8,5,5,14,10,9,4,6.777777777777778,7.056209150326797
"NERA, RS",5,1,,7,3,4,12,4,5,3,4.888888888888889,5.104925053533191
"YURTY, RS",3,0,,1,1,4,12,1,,,3.142857142857143,4.575342465753424
"DARPIR, RS",5,0,,1,5,10,6,10,1,3,4.555555555555555,4.833169129720853
"KISLOKAN, RS",6,1,,6,9,5,4,3,3,1,4.222222222222222,4.929717764250138
"SYULDYUKAR, RS",3,2,,4,11,4,8,3,2,5,4.666666666666667,4.792229173526507
"NJURBA, RS",4,2,,8,7,8,10,10,6,8,7.0,7.308948399738733
"VILJUJSK, RS",4,1,,7,7,7,7,7,9,4,5.888888888888889,6.176028739386022
"HATYAYK HOMO, RS",1,0,,1,0,1,1,1,,,0.7142857142857143,0.8837675350701403
"VERHNEVILJUJSK, RS",7,0,,1,0,6,4,0,,,2.5714285714285716,3.8402061855670104
"SANGARY, RS",5,1,,6,7,8,6,9,4,1,5.222222222222222,5.485771677268162
"BATAMAJ, RS",7,2,,7,4,15,10,7,6,5,7.0,7.308120497707924
"SEGEN KYUEL, RS",3,0,,2,1,6,5,0,,,2.4285714285714284,3.5936570862239843
"VERHOJANSK PEREVOZ, RS",6,4,,5,2,4,3,3,5,2,3.7777777777777777,3.801890094504725
"TOMPO, RS",9,3,,6,0,3,0,1,5,9,4.0,5.535641547861507
"ZAPADNAYA IN YAKUT, RS",3,0,,4,0,1,5,1,,,2.0,2.654434250764526
"VOSTOCHNAYA, RS",4,1,,7,1,2,5,3,5,4,3.5555555555555554,3.7427849927849928
"AGAYAKAN, RS",1,0,,2,0,3,9,1,,,2.2857142857142856,3.231171548117155
"OJMJAKON, RS",6,1,,10,3,10,5,6,5,7,5.888888888888889,6.174750601995184
"DELYANKIR, RS",7,1,,8,4,15,9,0,,,6.285714285714286,7.601322910402886
"ARKAGALA, RS",4,3,,10,6,10,17,,,,8.333333333333334,8.172135866436385
"NAKANNO, RS",8,3,,9,5,9,6,4,7,4,6.111111111111111,6.324871355060035
"CHERNISHEVSKIJ, RS",4,4,,10,8,4,6,6,5,3,5.555555555555555,5.647668393782383
"MIRNY, RS",2,0,,2,0,4,4,0,,,1.7142857142857142,2.5315487571701722
"KRESTYAH, RS",2,0,,2,1,3,6,1,,,2.142857142857143,2.8649484536082475
"SUNTAR, RS",4,1,,12,8,10,12,10,7,12,8.444444444444445,8.897578534031414
"CHAINGDA, RS",7,1,,7,2,4,2,4,7,8,4.666666666666667,4.9604810996563575
"NAMTSY, RS",2,0,,1,1,5,5,2,,,2.2857142857142856,3.0437881873727086
"BERDIGESTYAH, RS",1,0,,1,0,0,5,2,,,1.2857142857142858,1.49645390070922
"BOROGONCY, RS",5,0,,3,0,3,6,1,,,2.5714285714285716,3.586
"KREST HAL DZHAY, RS",4,1,,1,1,4,4,1,,,2.2857142857142856,3.03757225433526
"YTYK KJUEL, RS",6,0,,1,0,4,10,2,,,3.2857142857142856,4.660416666666666
"CURAPCA, RS",7,0,,6,5,4,7,4,3,8,4.888888888888889,5.184660961158657
"TEPLY KLJUCH, RS",2,0,,4,5,10,11,9,4,13,6.444444444444445,7.690532081377151
"SUSUMAN, RS",4,3,,6,6,12,11,,,,7.0,7.0239043824701195
"YAGODNOYE, RS",3,3,,6,5,13,15,,,,7.5,7.277840269966254
"JEK LONDON LAKE, RS",2,0,,1,6,13,11,,,,5.5,5.529575892857143
"STRELKA CHUNYA, RS",5,0,,3,5,4,2,6,3,3,3.4444444444444446,3.597340425531915
"MUTORAJ, RS",5,3,,9,7,8,2,1,7,2,4.888888888888889,5.511374407582938
"MARKHAY, RS",3,0,,4,3,5,7,0,,,3.142857142857143,4.254736842105263
"ERBOGACEN, RS",9,5,,9,18,11,9,11,6,10,9.777777777777779,10.033365727243279
"DOROZHNYJ, RS",4,3,,8,5,8,5,2,3,4,4.666666666666667,4.840924541128484
"TONGULAH, RS",3,0,,9,8,9,12,5,4,6,6.222222222222222,6.706769554542266
"POKROVSK, RS",10,3,,6,11,17,12,6,7,5,8.555555555555555,8.877444589308997
"SINSKOYE IN YAKUT, RS",3,0,,4,1,6,7,1,,,3.142857142857143,4.318908748824083
"BROLOGYAKHATAT, RS",4,0,,3,5,5,10,5,5,7,4.888888888888889,5.727073277753401
"OHOTSKIJPEREVOZ, RS",4,3,,15,2,12,13,8,12,8,8.555555555555555,9.278514588859416
"ALLAH JUN, RS",3,1,,2,7,3,11,5,8,8,5.333333333333333,5.703146853146853
"KULU, RS",7,4,,7,11,14,14,4,4,3,7.555555555555555,8.576264103635603
"UST OMCHUG, RS",3,0,,2,0,6,9,,,,3.3333333333333335,3.238923163208076
"VANAVARA, RS",6,7,,7,19,14,11,11,10,16,11.222222222222221,11.455136540962288
"PREOBRAZHENKA, RS",9,3,,5,12,7,15,9,8,4,8.0,8.383108108108107
"LENSK, RS",1,4,,9,9,5,10,6,6,8,6.444444444444445,6.600911458333333
"KOMAKA, RS",2,1,,7,0,6,11,2,,,4.142857142857143,5.738589211618257
"KILEER, RS",3,0,,6,1,9,7,4,,,4.285714285714286,5.639274279615795
"NJUJA, RS",3,0,,2,1,3,3,0,,,1.7142857142857142,2.39289055191768
"OLEKMINSK, RS",14,6,,10,7,9,9,11,11,9,9.555555555555555,9.765619941728716
"SANI YAKHTAT, RS",6,1,,0,4,5,9,3,11,11,5.555555555555555,6.110172603745869
"ISIT, RS",10,9,,4,7,14,12,5,7,3,7.888888888888889,7.824708926261319
"DOBROLET IN YAKUT, RS",5,3,,3,1,6,6,1,,,3.5714285714285716,4.2455043002345585
"JAKUTSK, RS",2,2,,8,5,12,6,7,6,5,5.888888888888889,6.128213472177026
"AMGA, RS",4,0,,7,7,11,15,7,9,5,7.222222222222222,7.6480263157894735
"UST MAJYA, RS",2,1,,6,4,5,5,4,9,7,4.777777777777778,5.002936378466558
"TEGYULTYA, RS",3,5,,10,3,7,4,11,13,9,7.222222222222222,7.331145388907122
"UEGA, RS",10,1,,2,7,8,5,5,7,12,6.333333333333333,6.67196110210697
"ARKA, RS",1,1,,3,2,5,5,4,12,4,4.111111111111111,4.301746442432083
"BUHTA AMBARCIK, RS",4,0,,2,2,0,0,2,2,0,1.3333333333333333,1.565732333201737
"AJON, RS",1,1,,0,2,2,1,1,2,0,1.1111111111111112,1.2254403131115459
"RAUCHUA, RS",1,4,,3,1,3,1,1,1,0,1.6666666666666667,1.7560015741833923
"PEVEK, RS",5,2,,4,1,2,2,2,1,0,2.111111111111111,2.4123670736510436
"APAPELKHINO, RS",3,0,,4,2,3,3,1,1,0,1.8888888888888888,2.299522673031026
"KRASNOARMEJSKI, RS",2,1,,0,0,1,1,0,0,0,0.5555555555555556,0.640951990151826
"MYS BILLINGSA, RS",1,0,,0,0,5,3,0,0,0,1.0,1.2232779097387174
"KOLYMSKAYA, RS",2,2,,3,5,1,2,2,1,0,2.0,2.2474469756480753
"CHERSKIJ, RS",2,0,,2,1,2,1,2,2,0,1.3333333333333333,1.417478882391163
"OSTROVNOE, RS",3,0,,1,4,4,5,0,0,1,2.0,2.485969387755102
"CHAUN, RS",2,1,,2,1,4,3,2,2,0,1.8888888888888888,2.140878512069648
"MYS SHMIDTA, RS",2,1,,3,0,2,1,1,1,0,1.2222222222222223,1.2436564736499676
"CREDNEKOLYMSK, RS",1,2,,0,4,4,1,8,4,4,3.111111111111111,3.172216254923022
"ILIRNEJ, RS",1,0,,3,4,3,1,3,2,2,2.111111111111111,2.1900768693221524
"IULTIN IN CHUKOT, RS",3,0,,3,3,1,0,,,,1.6666666666666667,2.007544979686593
"MYS VANKAREM, RS",1,1,,1,1,1,0,1,0,0,0.6666666666666666,0.7402597402597403
"KOLJUCINSKAJA BAY, RS",1,2,,1,0,0,2,1,0,0,0.7777777777777778,0.7742959143197145
"UST OLOJ, RS",0,0,,2,4,5,1,4,0,2,2.0,2.1237590999338187
"BAIMKA, RS",1,0,,3,1,2,0,,,,1.1666666666666667,1.376593279258401
"EN MUVEEM, RS",0,1,,0,1,0,1,1,1,2,0.7777777777777778,0.7581022385566322
"AMGUJEMA, RS",2,1,,2,2,1,1,3,0,0,1.3333333333333333,1.3736300232480902
"EGVEKINOT, RS",1,1,,0,1,3,2,1,0,1,1.1111111111111112,1.1203643461288224
"ENURMINO, RS",0,0,,1,1,0,0,1,1,1,0.5555555555555556,0.5176517255057517
"MYS UELEN, RS",2,0,,2,0,1,0,0,2,0,0.7777777777777778,0.8237956676365987
"ZYRYANKA, RS",5,2,,2,4,3,4,4,2,2,3.111111111111111,3.1762013729977117
"OMOLON, RS",2,2,,3,2,2,6,1,2,2,2.4444444444444446,2.564748201438849
"EREPOL, RS",2,1,,3,0,0,0,1,1,0,0.8888888888888888,0.9519029694688415
"UST BELAYA, RS",1,0,,0,1,0,0,,,,0.3333333333333333,0.3954154727793696
"KANCHALAN, RS",2,0,,1,0,0,1,,,,0.6666666666666666,0.7195259593679458
"RATMANOVA ISLAND, RS",1,0,,1,0,0,0,0,0,,0.25,0.4090909090909091
"LAVRENTIJA, RS",4,2,,1,0,0,1,,,,1.3333333333333333,1.3492333901192504
"KORKODON, RS",2,0,,0,9,7,4,9,5,3,4.333333333333333,4.565551839464883
