NAME,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,AVERAGE,WEIGHTED_AVERAGE
"KENITRA RMAFB, MO",4,0,2,0,0,,,,,,1.2,1.953125
"TAZA, MO",14.0,3.0,3.0,5.0,6.0,5.0,7.0,6.0,5.0,8.0,6.2,6.20458998040862
"SALE, MO",17.0,6.0,16.0,12.0,12.0,15.0,17.0,13.0,9.0,29.0,14.6,14.601041952289552
"SAISS, MO",30.0,28.0,19.0,15.0,18.0,21.0,26.0,17.0,17.0,34.0,22.5,22.441899441340784
"BASSATINE, MO",20,7,15,10,7,,,0,11,26,12.0,13.85860655737705
"ANFA, MO",9.0,4.0,8.0,6.0,6.0,6.0,4.0,10.0,3.0,15.0,7.1,7.092654424040067
"MOHAMMED V, MO",4.0,1.0,6.0,5.0,7.0,5.0,0.0,4.0,4.0,8.0,4.4,4.401864035087719
"IFRANE, MO",5,6,,0,,,,,,,3.6666666666666665,5.4375
"SAFI, MO",2.0,0.0,3.0,4.0,4.0,6.0,3.0,2.0,3.0,2.0,2.9,2.892467096051526
"BENI MELLAL, MO",24.0,15.0,28.0,11.0,12.0,7.0,15.0,11.0,14.0,33.0,17.0,16.94583921015515
"MIDELT, MO",14.0,15.0,40.0,20.0,17.0,28.0,43.0,27.0,21.0,64.0,28.9,29.786360893180447
"MOULAY ALI CHERIF, MO",20.0,15.0,21.0,6.0,12.0,14.0,28.0,12.0,17.0,30.0,17.5,17.429416737109044
"ESSAOUIRA, MO",0.0,2.0,2.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,1.8,1.9205765102729224
"MENARA, MO",13.0,4.0,18.0,7.0,11.0,12.0,8.0,3.0,14.0,22.0,11.2,11.211680833561832
"INEZGANE, MO",5.0,4.0,9.0,10.0,3.0,1.0,2.0,4.0,10.0,12.0,6.0,6.00219298245614
"OUARZAZATE, MO",15.0,8.0,15.0,6.0,5.0,25.0,20.0,10.0,13.0,23.0,14.0,13.887921348314606
"PLAGE BLANCHE, MO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.5,0.8772698810269255
"SANIAT RMEL, MO",1.0,7.0,4.0,6.0,7.0,11.0,6.0,8.0,9.0,10.0,6.9,7.189031862745098
"CEUTA, SP",0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,7.0,1.8,2.744935064935065
"MELILLA, SP",6.0,7.0,6.0,9.0,2.0,8.0,7.0,6.0,9.0,13.0,7.3,7.318739542665923
"NADOR AROUI, MO",0.0,1.0,3.0,2.0,0.0,8.0,2.0,2.0,9.0,11.0,3.8,4.689227072486984
"SKIKDA, AG",13.0,6.0,7.0,7.0,22.0,11.0,22.0,20.0,19.0,13.0,14.0,14.092059838895281
"ANNABA, AG",34.0,26.0,41.0,32.0,47.0,18.0,38.0,37.0,53.0,25.0,35.1,35.09807162534435
"HOUARI BOUMEDIENE, AG",38.0,25.0,60.0,24.0,21.0,41.0,56.0,42.0,41.0,28.0,37.6,37.658784712675285
"SOUMMAM, AG",26.0,20.0,36.0,11.0,27.0,27.0,27.0,28.0,28.0,21.0,25.1,25.063872255489024
"MOHAMED BOUDIAF INTERNATIONAL, AG",12.0,24.0,33.0,13.0,25.0,24.0,43.0,30.0,32.0,32.0,26.8,26.802086192698326
"ECH CHELIFF, AG",1.0,1.0,11.0,3.0,8.0,3.0,10.0,11.0,5.0,6.0,5.9,6.218831168831169
"MILIANA, AG",8.0,8.0,23.0,13.0,15.0,16.0,29.0,27.0,19.0,15.0,17.3,17.746853965466784
"BORDJ BOU ARRERIDJ, AG",7.0,5.0,24.0,8.0,4.0,9.0,13.0,10.0,10.0,18.0,10.8,11.146933420793703
"SETIF AIN ARNAT, AG",0.0,18.0,42.0,17.0,20.0,28.0,36.0,21.0,24.0,29.0,23.5,25.889025514909314
"MOSTAGANEM, AG",2,1,0,2,1,0,5,0,,,1.375,1.619942196531792
"BATNA, AG",13.0,14.0,27.0,11.0,9.0,17.0,23.0,19.0,15.0,13.0,16.1,16.245040840140025
"CHEIKH LARBI TEBESSI, AG",12.0,28.0,35.0,16.0,29.0,27.0,40.0,25.0,34.0,35.0,28.1,28.282828282828284
"ES SENIA, AG",16.0,11.0,10.0,4.0,10.0,8.0,33.0,30.0,19.0,18.0,15.9,15.981399222654082
"BENI SAF, AG",3.0,2.0,3.0,3.0,2.0,5.0,6.0,8.0,3.0,4.0,3.9,3.9921311475409835
"MAGHNIA, AG",3,7,3,2,0,2,7,1,0,,2.7777777777777777,3.4655908875177976
"BISKRA, AG",3.0,10.0,5.0,4.0,2.0,8.0,12.0,6.0,9.0,9.0,6.8,6.85838963963964
"TLEMCEN ZENATA, AG",15,1,0,3,0,0,,,2,6,3.375,8.114420062695924
"DJELFA TLETSI, AG",14.0,13.0,11.0,5.0,6.0,6.0,5.0,11.0,9.0,10.0,9.0,8.952619187757504
"LAGHOUAT, AG",3,3,6,3,3,0,3,0,,,2.625,3.554590570719603
"MECHERIA, AG",7.0,13.0,26.0,10.0,5.0,8.0,14.0,4.0,15.0,8.0,11.0,11.180816204944891
"EL BAYADH, AG",17.0,13.0,20.0,5.0,6.0,8.0,16.0,15.0,5.0,19.0,12.4,12.31328036322361
"SIDI MAHDI, AG",0.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,8.0,4.0,2.2,2.5067279291106006
"GUEMAR, AG",3.0,3.0,1.0,3.0,2.0,5.0,5.0,4.0,3.0,1.0,3.0,3.0286532951289398
"NOUMERAT, AG",2.0,9.0,2.0,4.0,5.0,6.0,3.0,12.0,4.0,8.0,5.5,5.503880266075388
"BECHAR, AG",3.0,4.0,10.0,5.0,0.0,4.0,10.0,3.0,3.0,3.0,4.5,4.536923931149362
"OUARGLA, AG",2,0,1,1,1,0,1,0,0,,0.6666666666666666,0.8678459937565036
"OUED IRARA, AG",1.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,5.0,2.0,1.9,1.9166900420757362
"EL GOLEA, AG",1.0,3.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,2.4,2.402110524854207
"BENI ABBES, AG",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.21397243107769423
"TIMIMOUN, AG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.4,0.5613588110403397
"IN AMENAS, AG",1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,2.3,2.3243559718969555
"TOUAT CHEIKH SIDI MOHAMED BELKEBIR, AG",2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.1,1.1511811023622047
"IN SALAH, AG",4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.4,1.363125351320967
"TINDOUF, AG",1,1,2,2,0,0,1,0,0,,0.7777777777777778,1.0945945945945945
"TISKA, AG",2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.9,0.8685839097196942
"TAMANRASSET, AG",1.0,8.0,17.0,6.0,1.0,2.0,21.0,15.0,14.0,21.0,10.6,12.536337209302326
"TABARKA 7 NOVEMBRE, TS",20.0,16.0,41.0,17.0,25.0,21.0,31.0,31.0,28.0,18.0,24.8,24.816557981287215
"SIDI AHMED AIR BASE, TS",28.0,10.0,20.0,16.0,14.0,19.0,40.0,26.0,29.0,22.0,22.4,22.418892866978794
"CARTHAGE, TS",24.0,17.0,39.0,25.0,31.0,19.0,45.0,29.0,29.0,28.0,28.6,28.599507254311526
"KELIBIA, TS",18.0,13.0,29.0,19.0,18.0,16.0,33.0,10.0,22.0,17.0,19.5,19.518282548476453
"JENDOUBA, TS",17.0,14.0,22.0,11.0,16.0,13.0,27.0,15.0,23.0,13.0,17.1,17.132653061224488
"SILIANA, TS",1.0,7.0,3.0,7.0,9.0,1.0,0.0,1.0,16.0,5.0,5.0,7.482874789444132
"KAIROUAN, TS",11.0,19.0,23.0,16.0,21.0,15.0,34.0,12.0,20.0,19.0,19.0,19.0024718483933
"THALA, TS",14.0,32.0,35.0,16.0,26.0,24.0,51.0,25.0,34.0,38.0,29.5,29.573337123365548
"MONASTIR SKANES, TS",14.0,23.0,30.0,15.0,28.0,22.0,30.0,11.0,12.0,17.0,20.2,20.20609220636663
"GAFSA, TS",7.0,5.0,16.0,7.0,10.0,7.0,12.0,4.0,5.0,7.0,8.0,7.998618402873722
"SIDI BOUZID, TS",10.0,18.0,19.0,9.0,11.0,11.0,18.0,14.0,15.0,11.0,13.6,13.591404358353511
"THYNA, TS",17.0,19.0,20.0,13.0,14.0,11.0,18.0,13.0,15.0,21.0,16.1,16.09525124240751
"NEFTA, TS",3.0,5.0,8.0,7.0,5.0,7.0,9.0,8.0,9.0,5.0,6.6,6.601979109400769
"GABES, TS",6.0,6.0,10.0,8.0,11.0,10.0,13.0,5.0,7.0,7.0,8.3,8.299504950495049
"ZARZIS, TS",10.0,8.0,19.0,12.0,19.0,18.0,25.0,14.0,16.0,24.0,16.5,16.49876813577881
"MEDENINE, TS",5.0,0.0,3.0,4.0,9.0,0.0,4.0,3.0,6.0,6.0,4.0,4.10546875
"REMADA, TS",4.0,5.0,2.0,2.0,4.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0232693426410706
"BILMA, NG",4.0,2.0,5.0,1.0,0.0,5.0,4.0,4.0,6.0,1.0,3.2,3.6076335877862595
"AGADEZ, NG",38.0,21.0,24.0,19.0,3.0,21.0,30.0,15.0,25.0,21.0,21.7,21.707180776753283
"TILLABERY, NG",24.0,6.0,14.0,16.0,31.0,22.0,29.0,17.0,24.0,18.0,20.1,20.220363017583665
"TAHOUA, NG",52.0,51.0,53.0,55.0,52.0,50.0,50.0,35.0,42.0,58.0,49.8,49.78421494542401
"N GUIGMI, NG",42.0,34.0,35.0,26.0,26.0,46.0,33.0,30.0,37.0,17.0,32.6,32.93152724025008
"DIORI HAMANI, NG",35.0,37.0,37.0,43.0,41.0,41.0,31.0,28.0,30.0,22.0,34.5,34.578523862375135
"BIRNI N KONNI, NG",56.0,42.0,44.0,36.0,58.0,42.0,48.0,35.0,45.0,44.0,45.0,45.0477796514896
"MARADI, NG",53.0,29.0,44.0,54.0,49.0,39.0,42.0,37.0,38.0,34.0,41.9,42.01875174923034
"ZINDER, NG",58.0,56.0,50.0,47.0,40.0,47.0,40.0,27.0,36.0,39.0,44.0,44.035092644581695
"MAGARIA, NG",2.0,34.0,41.0,39.0,38.0,42.0,47.0,36.0,55.0,40.0,37.4,40.38846271862535
"MAINE SOROA, NG",44.0,23.0,33.0,25.0,17.0,37.0,23.0,21.0,31.0,26.0,28.0,28.554437328453798
"GAYA, NG",68.0,49.0,52.0,50.0,58.0,57.0,45.0,40.0,45.0,45.0,50.9,50.98439273552781
"TESSALIT, ML",4,14,11,11,4,0,,0,,12,7.0,10.34018691588785
"KIDAL, ML",19,13,8,2,1,0,0,0,,0,4.777777777777778,11.660919540229886
"TOMBOUCTOU, ML",26.0,41.0,34.0,23.0,21.0,16.0,21.0,20.0,17.0,20.0,23.9,24.367473618870267
"GAO, ML",26.0,25.0,24.0,16.0,12.0,7.0,17.0,17.0,20.0,19.0,18.3,18.775188916876573
"NIORO DU SAHEL, ML",33.0,29.0,6.0,18.0,22.0,14.0,13.0,26.0,40.0,33.0,23.4,24.610957004160888
"NARA KEIBANE, ML",39.0,49.0,49.0,26.0,9.0,25.0,23.0,8.0,0.0,14.0,24.2,29.671416234887737
"HOMBORI, ML",26,5,6,5,5,,0,7,1,1,6.222222222222222,10.132040627885504
"MENAKA, ML",11,11,6,6,0,,0,0,0,1,3.888888888888889,7.973770491803279
"KAYES DAG DAG, ML",32.0,28.0,31.0,26.0,22.0,25.0,30.0,43.0,35.0,34.0,30.6,30.96608
"AMBODEDJO, ML",39.0,29.0,48.0,18.0,42.0,27.0,37.0,35.0,47.0,34.0,35.6,36.51465901848311
"KITA, ML",39.0,64.0,5.0,47.0,45.0,32.0,35.0,70.0,19.0,51.0,40.7,43.83314372392871
"SEGOU, ML",40.0,27.0,34.0,24.0,16.0,7.0,15.0,32.0,28.0,34.0,25.7,27.384875846501128
"SAN, ML",26.0,58.0,27.0,35.0,26.0,9.0,5.0,4.0,5.0,3.0,19.8,25.4909338168631
"KENIEBA, ML",58.0,71.0,27.0,51.0,0.0,2.0,9.0,4.0,37.0,28.0,28.7,41.88198757763975
"SENOU, ML",60.0,69.0,86.0,67.0,72.0,59.0,71.0,77.0,80.0,70.0,71.1,71.12665562913908
"KOUTIALA, ML",50.0,53.0,55.0,39.0,34.0,7.0,23.0,4.0,47.0,49.0,36.1,39.96218020022247
"BOUGOUNI, ML",52.0,60.0,57.0,52.0,24.0,27.0,34.0,44.0,53.0,54.0,45.7,47.737391304347824
"SIKASSO, ML",54.0,84.0,58.0,58.0,52.0,45.0,8.0,13.0,39.0,41.0,45.2,49.9335952848723
"BIR MOGHREIN, MR",1.0,1.0,0.0,1.0,3.0,4.0,2.0,3.0,4.0,0.0,1.9,1.9799168975069252
"F DERIK, MR",4,1,2,0,,,,,,,1.75,2.311991869918699
"NOUADHIBOU, MR",2.0,3.0,3.0,1.0,2.0,0.0,6.0,0.0,7.0,3.0,2.7,2.700804884818207
"ATAR, MR",15.0,10.0,7.0,3.0,3.0,11.0,6.0,13.0,8.0,12.0,8.8,8.748792270531402
"AKJOUJT, MR",1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,1.3,1.2956837434449375
"NOUAKCHOTT, MR",6.0,6.0,5.0,9.0,0.0,6.0,10.0,7.0,11.0,3.0,6.3,6.286032276015582
"TIDJIKJA, MR",5.0,5.0,13.0,7.0,7.0,7.0,8.0,7.0,9.0,4.0,7.2,7.198741305067903
"BOUTILIMIT, MR",2.0,6.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.4,2.401639344262295
"ROSSO, MR",3.0,8.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,7.0,3.2,3.3286949981195937
"NEMA, MR",10.0,6.0,6.0,5.0,6.0,11.0,10.0,7.0,14.0,7.0,8.2,8.177372262773723
"KIFFA, MR",7.0,7.0,7.0,13.0,3.0,9.0,5.0,5.0,12.0,3.0,7.1,7.1757969668833175
"AIOUN EL ATROUSS, MR",9.0,10.0,7.0,3.0,6.0,8.0,4.0,7.0,12.0,11.0,7.7,7.850159404888417
"SAINT LOUIS, SG",29.0,24.0,22.0,15.0,17.0,16.0,22.0,26.0,31.0,28.0,23.0,23.012735326688816
"PODOR, SG",11.0,12.0,5.0,4.0,8.0,6.0,3.0,9.0,10.0,8.0,7.6,7.746341463414634
"LINGUERE, SG",20.0,22.0,17.0,13.0,16.0,16.0,15.0,13.0,29.0,31.0,19.2,19.379907621247114
"MATAM OURO SOGUI, SG",24.0,23.0,21.0,16.0,20.0,15.0,17.0,18.0,24.0,32.0,21.0,21.073417721518986
"LEOPOLD SEDAR SENGHOR INTERNATIONAL, SG",10.0,18.0,27.0,20.0,25.0,30.0,23.0,30.0,25.0,30.0,23.8,23.797260273972604
"DIOURBEL, SG",9.0,15.0,16.0,11.0,9.0,11.0,7.0,17.0,16.0,14.0,12.5,12.497905445840814
"KAOLACK, SG",28.0,32.0,27.0,31.0,34.0,12.0,34.0,36.0,41.0,44.0,31.9,32.37261146496815
"TAMBACOUNDA, SG",55.0,63.0,40.0,42.0,59.0,46.0,42.0,51.0,42.0,56.0,49.6,49.63952195664258
"ZIGUINCHOR, SG",57.0,83.0,79.0,70.0,90.0,54.0,66.0,73.0,74.0,77.0,72.3,72.39709578330076
"CAP SKIRING, SG",0,0,,,,,,36,45,43,24.8,41.72481827622015
"KOLDA, SG",39.0,17.0,5.0,18.0,10.0,26.0,23.0,33.0,49.0,33.0,25.3,27.989707046714173
"KEDOUGOU, SG",46.0,52.0,26.0,42.0,32.0,35.0,27.0,40.0,48.0,69.0,41.7,43.52126151665485
"BANJUL INTERNATIONAL, GA",6.0,15.0,23.0,17.0,17.0,6.0,0.0,11.0,12.0,69.0,17.6,26.67396593673966
"BISSAU OSWALDO VIEIRA INTERNATIONAL, PU",14.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0,3.0,6.8949044585987265
"BOLAMA, PU",0,,,,4,0,,,,,1.3333333333333333,1.9428571428571428
"BAFATA, PU",1,,,,2,1,1,0,0,0,0.7142857142857143,1.203883495145631
"LABE, GV",20,11,2,,3,0,,,,1,6.166666666666667,10.488549618320612
"BOKE BARALANDE, GV",10,3,3,,,,,,,1,4.25,6.190476190476191
"KINDIA, GV",12,3,9,2,,,,,,1,5.4,8.232758620689655
"MAMOU, GV",5,8,10,1,1,,,,,0,4.166666666666667,6.111111111111111
"KANKAN, GV",11,7,8,0,,,,,,1,5.4,6.2027972027972025
"CONAKRY, GV",23,19,19,6,5,1,,,,12,12.142857142857142,14.851441241685144
"FARANAH, GV",3,3,,0,,,,,,,2.0,2.9285714285714284
"KISSIDOUGOU, GV",9,2,0,,,,,,,,3.6666666666666665,7.3076923076923075
"MACENTA, GV",3,1,1,,,,,,,,1.6666666666666667,2.2857142857142856
"N ZEREKORE KONIA, GV",12,0,,0,,,,,,8,5.0,9.244444444444444
"FREETOWN LUNGI, SL",49,23,53,72,21,6,0,,6,17,27.444444444444443,41.7069922308546
"BONTHE, SL",2,,2,12,0,,,,,,4.0,8.461538461538462
"NJALA, SL",18,3,27,55,5,3,0,,,2,14.125,34.42238267148014
"BO, SL",14,3,2,17,3,,,,,,7.8,13.175182481751825
"KABALA, SL",10,0,1,16,1,,,,,,5.6,10.464
"DARU, SL",5,2,7,33,10,0,0,,3,2,6.888888888888889,17.202185792349727
"ST. HELENA IS., SH",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16564885496183207
"ASCENSION AUX AF, SH",0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5391604010025063
"DIEGO GARCIA NAF, IO",20.0,20.0,23.0,31.0,29.0,20.0,24.0,25.0,28.0,19.0,23.9,23.901450862304955
"ILES GLORIEUSES, FS",10.0,20.0,11.0,9.0,13.0,9.0,14.0,8.0,6.0,7.0,10.7,10.688358404185742
"ILE JUAN DE NOVA, JU",18.0,21.0,13.0,18.0,20.0,26.0,12.0,16.0,9.0,19.0,17.2,17.086473755047106
"ILE EUROPA, EU",8.0,9.0,6.0,10.0,5.0,14.0,4.0,3.0,6.0,5.0,7.0,6.960752513785274
"AGALEGA, MP",10.0,9.0,19.0,10.0,14.0,7.0,13.0,10.0,15.0,5.0,11.2,11.133220910623946
"SERGE FROLOW ILE TROMELIN, TE",8.0,9.0,9.0,7.0,2.0,4.0,9.0,6.0,3.0,7.0,6.4,6.40810502283105
"ST DENIS GILLOT, RE",12.0,8.0,11.0,3.0,2.0,6.0,10.0,16.0,15.0,9.0,9.2,9.22871736662883
"ST PIERRE PIERREFONDS, RE",3.0,5.0,4.0,2.0,3.0,4.0,4.0,6.0,8.0,0.0,3.9,4.413775245986535
"ST. BRANDON ST. RAPHAEL, MP",10.0,8.0,1.0,2.0,6.0,5.0,5.0,10.0,3.0,8.0,5.8,5.858820240424937
"PLAINE CORAIL, MP",8.0,2.0,6.0,3.0,1.0,5.0,3.0,9.0,7.0,1.0,4.5,4.480570310315907
"SIR SEEWOOSAGUR RAMGOOLAM INTERNATIONAL, MP",14.0,12.0,6.0,6.0,8.0,17.0,11.0,16.0,22.0,16.0,12.8,12.889198218262806
"MARTIN DE VIVIES ILE AMSTERDAM, FS",2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0381954887218046
"ALFRED FAURE ILES CROZET, FS",2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.5,1.504507512520868
"PORT AUX FRANCAIS ILES KERGUELEN, FS",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.39338235294117646
"NALUT, LY",2.0,1.0,3.0,5.0,1.0,0.0,0.0,4.0,0.0,2.0,1.8,1.8026392961876834
"ZUARA, LY",2.0,1.0,4.0,1.0,2.0,3.0,5.0,1.0,0.0,4.0,2.3,2.32565011820331
"TRIPOLI INTERNATIONAL, LY",13.0,21.0,17.0,15.0,17.0,9.0,20.0,12.0,12.0,12.0,14.8,14.810639470782801
"MISURATA, LY",5.0,4.0,2.0,8.0,7.0,3.0,11.0,2.0,8.0,11.0,6.1,6.12461913467398
"SIRTE, LY",5.0,7.0,4.0,9.0,5.0,1.0,9.0,6.0,3.0,7.0,5.6,5.615203991781626
"BENINA AIRPORT, LY",9.0,16.0,11.0,11.0,7.0,4.0,7.0,4.0,3.0,9.0,8.1,8.125760088446656
"AGEDABIA, LY",4.0,4.0,5.0,5.0,2.0,2.0,8.0,0.0,2.0,0.0,3.2,3.3035769828926904
"SHAHAT, LY",4.0,3.0,3.0,8.0,8.0,11.0,5.0,1.0,6.0,5.0,5.4,5.481529488010369
"DERNA, LY",3.0,3.0,0.0,3.0,4.0,5.0,4.0,0.0,0.0,0.0,2.2,2.7488584474885847
"TOBRUK, LY",0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,1.1,1.0596264367816093
"GHADAMES EAST, LY",0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.7,0.6847305389221557
"GARIAT EL SHARGHIA, LY",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.27951807228915665
"SEBHA, LY",0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.7,0.7214220042905302
"HON, LY",1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8462061925825111
"JALO, LY",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.23661971830985915
"GIGHBUB, LY",0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.7,0.8513513513513513
"TAZERBO, LY",1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4062082777036048
"KUFRA, LY",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19279661016949154
"SALLOUM, EG",0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.31095286537809425
"MERSA MATRUH, EG",0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,6.0,1.8,1.9386892177589852
"ALEXANDRIA INTERNATIONAL, EG",8.0,7.0,6.0,1.0,6.0,9.0,9.0,14.0,6.0,14.0,8.0,8.026644462947544
"PORT SAID, EG",2.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,1.0,5.0,2.0,2.2497907949790794
"CAIRO INTERNATIONAL, EG",3.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.3,2.3
"MINYA, EG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ASYUT INTERNATIONAL, EG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LUXOR INTERNATIONAL, EG",1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.9,0.8993693446668495
"ASWAN INTERNATIONAL, EG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SIWA, EG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JIYANKLIS NEW, EG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.11084583901773533
"KOSSEIR, EG",0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.6,0.6621493854396471
"HALFA WADI, SU",0,0,0,0,0,,,0,0,0,0.0,0.0
"STATION NUMBER 6, SU",0,0,0,0,,,0,,,,0.0,0.0
"ABU HAMED, SU",0,0,0,0,0,,0,0,0,1,0.1111111111111111,0.42777777777777776
"PORT SUDAN, SU",0,2,0,0,0,,0,0,1,5,0.8888888888888888,1.9901315789473684
"DONGOLA, SU",0,1,0,0,0,,,0,0,0,0.125,0.6017316017316018
"KARIMA, SU",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.028708133971291867
"ATBARA, SU",0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,2.88621997471555
"KHARTOUM, SU",0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.3,2.1133217993079585
"KASSALA, SU",0,6,1,3,0,,2,0,1,3,1.7777777777777777,3.070464767616192
"WAD MEDANI, SU",1,23,3,1,0,,0,0,1,3,3.5555555555555554,8.1327868852459
"GEDAREF AZAZA, SU",0,14,0,1,0,,0,1,3,17,4.0,9.740963855421686
"EL FASHIR, SU",0,6,0,0,0,,0,0,1,0,0.7777777777777778,2.772511848341232
"SENNAR, SU",0,27,4,1,0,,0,0,1,6,4.333333333333333,9.509615384615385
"EL OBEID, SU",0,20,1,0,0,,0,0,1,8,3.3333333333333335,8.876404494382022
"KOSTI RABAK, SU",0,9,2,1,0,,0,0,1,5,2.0,4.428794992175274
"EN NAHUD, SU",0,0,0,,,,,,2,2,0.8,1.9324894514767932
"NYALA, SU",0,1,0,1,,,,,1,0,0.5,0.7640449438202247
"ABU NA AMA, SU",1,24,3,4,0,,0,0,2,4,4.222222222222222,9.824324324324325
"RENK, SU",0,,,,,,,,,,0.0,0.0
"DAMAZIN, SU",0,32,4,3,0,,1,0,9,19,7.555555555555555,15.681102362204724
"KADUGLI, SU",0,,,5,0,,0,0,6,18,4.142857142857143,8.826196473551637
"MALAKAL, OD",0,36,0,,,,,,2,4,8.4,28.71264367816092
"WAU, OD",0,19,1,1,0,,,,,,4.2,14.092592592592593
"ASMARA INTERNATIONAL, ER",0.0,8.0,7.0,21.0,32.0,36.0,41.0,25.0,20.0,8.0,19.8,22.97999183340139
"MASSAWA, ER",0.0,0.0,1.0,5.0,0.0,2.0,0.0,4.0,3.0,1.0,1.6,2.203058623619371
"ASSAB, ER",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4,0.6123595505617978
"DJIBOUTI, DJ",0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,1.2,1.4538461538461538
"EGAL INTERNATIONAL, SO",0,0,2,5,2,1,2,,,,1.7142857142857142,2.8672566371681416
"BURAO, SO",0,1,0,1,0,0,0,0,0,,0.2222222222222222,0.5117370892018779
"ALULA, SO",0,,,,,,,,,,0.0,0.0
"GARDO, SO",0,,,,,,,,,,0.0,0.0
"BELET UEN, SO",0,,0,0,0,0,0,0,0,0,0.0,0.0
"BARDERA, SO",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.21337579617834396
"MOGADISHU, SO",1.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,1.0,0.0,1.4,1.7562442183163738
"CHISIMAIO, SO",0,1,0,0,0,0,0,,,,0.14285714285714285,0.2135593220338983
"GONDER, ET",31.0,15.0,7.0,16.0,35.0,55.0,73.0,103.0,26.0,45.0,40.6,53.263862332695986
"BAHIR DAR, ET",8.0,10.0,6.0,31.0,23.0,30.0,27.0,46.0,35.0,16.0,23.2,28.233215547703182
"COMBOLCHA DESSIE, ET",9.0,15.0,7.0,32.0,12.0,30.0,44.0,46.0,34.0,40.0,26.9,32.47462542290962
"DEBRE MARCOS, ET",7.0,18.0,14.0,32.0,40.0,53.0,67.0,81.0,33.0,54.0,39.9,51.84795763993949
